0.37595	0.355873	0.44289	0.421358	0.309731	0.447514	-0.34089	0.308501	0.396474	0.358065	0.422271	-0.455458	0.408716	-0.386101	-0.394173	0.48274	0.481527	-0.465786	-0.349516	0.401487	-0.418994	0.40538	0.485724	0.462447	-0.406236	0.392882	-0.451007	0.403245	-0.374482	-0.427211	-0.338757	-0.353961
0.469843	0.417644	0.470574	0.38364	0.379446	0.390968	-0.452834	0.503601	0.512206	0.38694	0.417075	-0.478051	0.449901	-0.412945	-0.367655	0.510996	0.493013	-0.393225	-0.483377	0.451042	-0.483544	0.480976	0.44676	0.437272	-0.459468	0.441874	-0.489258	0.466479	-0.367683	-0.406469	-0.411565	-0.433044
0.462803	0.248891	0.489507	0.363042	0.413007	0.369926	-0.409132	0.445707	0.345275	0.343508	0.445524	-0.447438	0.444318	-0.44313	-0.354797	0.498454	0.557417	-0.397764	-0.502617	0.363416	-0.36542	0.359715	0.34827	0.449138	-0.332794	0.392181	-0.341585	0.36883	-0.43305	-0.338048	-0.491972	-0.372805
0.364032	0.337968	0.296757	0.326937	0.409503	0.369425	-0.296956	0.353654	0.267768	0.36058	0.388709	-0.276611	0.31671	-0.376706	-0.388416	0.152254	0.210907	-0.284636	-0.398778	0.311872	-0.373706	0.23138	0.377455	0.306374	-0.325175	0.28244	-0.39496	0.280954	-0.327937	-0.387276	-0.282939	-0.405581
0.451897	0.398912	0.382142	0.381769	0.271353	0.382803	-0.19848	0.405368	0.296512	0.390261	0.320634	-0.330248	0.290942	-0.368369	-0.246577	0.394342	0.109816	-0.306715	-0.339601	0.397413	-0.313614	0.388898	0.347165	0.370712	-0.388872	0.369125	-0.308588	0.382805	-0.172935	-0.422314	-0.293872	-0.412638
0.378831	0.359269	0.379922	0.463027	0.442361	0.430677	-0.446041	0.465357	0.392063	0.467867	0.455996	-0.452637	0.498049	-0.407634	-0.411212	0.458144	0.511439	-0.386492	-0.485473	0.399595	-0.436439	0.483257	0.389655	0.4253	-0.445673	0.445888	-0.404471	0.405825	-0.394096	-0.454732	-0.467839	-0.449808
0.444466	0.338692	0.398919	0.376116	0.343057	0.452924	-0.401396	0.456771	0.423187	0.401444	0.356202	-0.411091	0.323661	-0.292526	-0.351106	0.390166	0.451889	-0.449676	-0.430942	0.392768	-0.377649	0.420135	0.422169	0.385344	-0.386163	0.338066	-0.326964	0.453824	-0.374816	-0.336791	-0.381864	-0.426136
0.455834	0.374558	0.427933	0.460103	0.44073	0.39035	-0.48506	0.505047	0.465434	0.385454	0.444325	-0.477203	0.409459	-0.473007	-0.334665	0.486574	0.509986	-0.445667	-0.440639	0.444966	-0.43206	0.419619	0.414386	0.402221	-0.448544	0.464558	-0.400823	0.392203	-0.342208	-0.37272	-0.469433	-0.399882
0.444456	0.439726	0.462002	0.417151	0.479606	0.345458	-0.364128	0.409871	0.339794	0.431336	0.383788	-0.390794	0.493925	-0.416266	-0.379927	0.383418	0.412238	-0.4469	-0.358576	0.426726	-0.370632	0.440049	0.478732	0.447477	-0.444628	0.383148	-0.361835	0.384985	-0.426526	-0.408841	-0.382797	-0.479596
0.463569	0.310611	0.510427	0.382822	0.434097	0.432555	-0.434469	0.363458	0.479245	0.449708	0.433849	-0.412527	0.398998	-0.47472	-0.374097	0.435897	0.486304	-0.405122	-0.331471	0.443966	-0.453596	0.42135	0.476163	0.386897	-0.447342	0.454379	-0.42542	0.45716	-0.488347	-0.411577	-0.369146	-0.478921
0.431109	0.337498	0.439877	0.333615	0.415637	0.438156	-0.450486	0.37228	0.472842	0.359716	0.363879	-0.334567	0.461463	-0.417922	-0.454724	0.460092	0.380153	-0.465586	-0.401096	0.413945	-0.381777	0.366581	0.466312	0.423072	-0.393164	0.424138	-0.471627	0.442703	-0.451596	-0.378234	-0.460234	-0.476363
0.317864	0.370101	0.384542	0.352828	0.491411	0.33011	-0.42792	0.456724	0.437495	0.402542	0.375224	-0.411947	0.381826	-0.372188	-0.463091	0.297608	0.469365	-0.334209	-0.315709	0.458412	-0.44936	0.404108	0.45599	0.425019	-0.455634	0.343183	-0.371413	0.425203	-0.38899	-0.398833	-0.378761	-0.398057
0.462867	0.382928	0.423924	0.395106	0.353825	0.419984	-0.394828	0.27103	0.421246	0.356612	0.394858	-0.39347	0.430432	-0.411676	-0.366954	0.364948	0.431686	-0.397787	-0.357087	0.447427	-0.425441	0.451698	0.425416	0.350763	-0.357515	0.40998	-0.362719	0.411022	-0.469438	-0.37717	-0.424466	-0.341557
0.433615	0.449366	0.372955	0.345674	0.378416	0.370796	-0.24624	0.255028	0.370441	0.434662	0.367305	-0.335172	0.35294	-0.393312	-0.416184	0.317077	0.373515	-0.420746	-0.471223	0.372884	-0.358117	0.396017	0.324469	0.349301	-0.391591	0.321479	-0.415139	0.372984	-0.369174	-0.406064	-0.3989	-0.427345
0.333112	0.361345	0.35128	0.338541	0.456825	0.344065	-0.272863	0.406677	0.338692	0.438106	0.458989	-0.340455	0.453457	-0.462271	-0.330591	0.480215	0.388087	-0.425431	-0.212155	0.400039	-0.46551	0.449952	0.395755	0.418364	-0.315412	0.404361	-0.45424	0.429808	-0.523858	-0.352499	-0.409711	-0.383634
0.415657	0.411191	0.457111	0.411778	0.432089	0.490021	-0.494387	0.471055	0.425529	0.383989	0.429443	-0.369214	0.382777	-0.383581	-0.395184	0.416833	0.487495	-0.410961	-0.371492	0.476066	-0.364264	0.425093	0.415122	0.412605	-0.39103	0.421351	-0.363876	0.366065	-0.366787	-0.411696	-0.346971	-0.468825
0.455991	0.332519	0.401424	0.405527	0.449472	0.410907	-0.471281	0.497495	0.419884	0.407232	0.499339	-0.43809	0.475284	-0.361578	-0.475875	0.436685	0.421519	-0.46728	-0.32458	0.474598	-0.46506	0.453013	0.459764	0.422757	-0.403868	0.4185	-0.350042	0.400374	-0.412949	-0.455774	-0.472588	-0.493458
0.459868	0.313468	0.232671	0.411948	0.284497	0.238812	-0.282892	0.360805	0.447054	0.318605	0.201994	-0.371637	0.18129	-0.336551	-0.012298	0.282081	0.118185	-0.228222	-0.101036	0.170733	-0.355931	0.231627	0.198981	0.308456	-0.227583	0.390298	-0.28193	0.411267	-0.161094	-0.353943	-0.356421	-0.204322
0.367972	0.334887	0.306388	0.315963	0.392419	0.365248	-0.359304	0.329207	0.382581	0.319716	0.410505	-0.413102	0.325729	-0.353826	-0.432878	0.38459	0.280051	-0.345558	-0.434647	0.430807	-0.420246	0.339199	0.349712	0.399527	-0.367404	0.340549	-0.385375	0.337845	-0.364771	-0.391573	-0.445697	-0.372149
0.353447	0.473407	0.356095	0.331867	0.452749	0.468029	-0.461592	0.468929	0.345738	0.383124	0.313974	-0.451964	0.494776	-0.357082	-0.437313	0.407276	0.491812	-0.371646	-0.366703	0.416009	-0.45405	0.430945	0.39739	0.420907	-0.42527	0.467204	-0.49173	0.34848	-0.403051	-0.462332	-0.32571	-0.391237
0.438027	0.429171	0.405739	0.436142	0.445761	0.437014	-0.447776	0.423377	0.404849	0.366259	0.433087	-0.403722	0.412304	-0.41417	-0.378392	0.437589	0.517315	-0.358433	-0.412924	0.457275	-0.458477	0.444824	0.421073	0.379238	-0.402331	0.352773	-0.366539	0.384694	-0.331947	-0.42718	-0.392906	-0.388379
0.493832	0.381296	0.416013	0.395532	0.323594	0.501812	-0.298518	0.431671	0.419057	0.521364	0.396006	-0.44639	0.415201	-0.300926	-0.460818	0.320531	0.389715	-0.374809	-0.347154	0.413634	-0.40658	0.44482	0.444766	0.440131	-0.359354	0.438793	-0.317288	0.359755	-0.421216	-0.455438	-0.452212	-0.399891
0.444264	0.340408	0.471331	0.397426	0.326671	0.42923	-0.355628	0.443067	0.404851	0.471005	0.370974	-0.368915	0.426637	-0.411883	-0.306191	0.356622	0.341776	-0.346159	-0.346429	0.338121	-0.403958	0.371303	0.33634	0.425866	-0.378167	0.356098	-0.280203	0.332696	-0.329769	-0.371912	-0.375576	-0.402673
0.410917	0.391847	0.410549	0.400646	0.40488	0.460527	-0.375641	0.421666	0.431713	0.34038	0.413737	-0.486339	0.438299	-0.464357	-0.351224	0.493118	0.498881	-0.393426	-0.410168	0.452927	-0.429193	0.486548	0.496007	0.433525	-0.387956	0.482246	-0.405858	0.412565	-0.448785	-0.476728	-0.405985	-0.476221
0.367876	0.436425	0.371595	0.377643	0.410221	0.404321	-0.331816	0.404234	0.469689	0.463678	0.426578	-0.401964	0.348724	-0.401092	-0.432567	0.383179	0.297145	-0.368596	-0.439911	0.388701	-0.356149	0.441025	0.448297	0.368578	-0.410411	0.406832	-0.372128	0.353303	-0.342525	-0.391657	-0.40345	-0.441939
0.448396	0.385635	0.466976	0.440929	0.393779	0.384122	-0.438548	0.410173	0.351749	0.476406	0.428676	-0.415208	0.436256	-0.359538	-0.405731	0.403117	0.507434	-0.43079	-0.357624	0.477221	-0.382022	0.37084	0.373657	0.346979	-0.364214	0.381703	-0.40358	0.456916	-0.311386	-0.399494	-0.398593	-0.365985
0.447108	0.378747	0.380089	0.432678	0.389149	0.436001	-0.391672	0.473143	0.432481	0.37663	0.366883	-0.400047	0.386698	-0.488584	-0.431734	0.364458	0.344358	-0.430376	-0.31729	0.430267	-0.466032	0.457471	0.342782	0.449426	-0.475337	0.421107	-0.412647	0.395562	-0.38152	-0.389814	-0.311291	-0.405402
0.458385	0.371658	0.514045	0.47981	0.422355	0.444833	-0.41824	0.383881	0.451234	0.429773	0.393928	-0.496245	0.394708	-0.357177	-0.472471	0.453084	0.427435	-0.383423	-0.333214	0.370172	-0.402475	0.452859	0.464505	0.399818	-0.461578	0.420024	-0.352114	0.43485	-0.480944	-0.434767	-0.469797	-0.406847
0.39281	0.300142	0.447898	0.428748	0.464326	0.411975	-0.476436	0.375327	0.44444	0.471655	0.335828	-0.421024	0.443284	-0.398352	-0.39538	0.428096	0.498086	-0.471628	-0.35405	0.421394	-0.383792	0.435027	0.475886	0.387841	-0.41084	0.469245	-0.297556	0.440202	-0.403499	-0.434932	-0.41529	-0.408302
0.466313	0.528155	0.323883	0.366243	0.497019	0.412686	-0.326891	0.313506	0.391332	0.447313	0.353345	-0.463422	0.461578	-0.386321	-0.378289	0.370077	0.448942	-0.416836	-0.477666	0.395578	-0.452344	0.360015	0.42556	0.402704	-0.33674	0.418553	-0.504637	0.390458	-0.40555	-0.480273	-0.503506	-0.442194
0.479203	0.410641	0.449065	0.364644	0.349414	0.411722	-0.312807	0.458248	0.457279	0.441769	0.446688	-0.475944	0.378365	-0.367946	-0.457805	0.437353	0.444914	-0.452002	-0.335009	0.406119	-0.446708	0.382989	0.430246	0.356879	-0.423218	0.367022	-0.422099	0.362797	-0.424897	-0.396369	-0.441757	-0.414365
0.352433	0.376001	0.386069	0.364531	0.290355	0.261546	-0.251416	0.406497	0.277099	0.396517	0.317587	-0.334193	0.201381	-0.313168	-0.328929	0.232067	0.158667	-0.321458	-0.313705	0.375772	-0.28773	0.287392	0.325544	0.380216	-0.366821	0.37526	-0.315212	0.316176	-0.297195	-0.339268	-0.30603	-0.397765
0.420332	0.433122	0.415815	0.412295	0.345038	0.388106	-0.194879	0.351883	0.460319	0.289589	0.406959	-0.363016	0.264893	-0.308499	-0.345401	0.437327	0.240284	-0.386466	-0.188042	0.281647	-0.320797	0.407315	0.311299	0.355889	-0.413373	0.281446	-0.321638	0.410636	-0.35026	-0.418808	-0.353972	-0.3864
0.349368	0.419653	0.35331	0.438098	0.330071	0.448097	-0.445568	0.369618	0.420467	0.463654	0.351789	-0.374105	0.464601	-0.42662	-0.447458	0.393184	0.490103	-0.485488	-0.463281	0.44975	-0.399524	0.416428	0.406199	0.445317	-0.364897	0.454193	-0.38178	0.427887	-0.434353	-0.421923	-0.350582	-0.396576
0.399506	0.328776	0.494122	0.376515	0.351086	0.424227	-0.363591	0.299178	0.465829	0.423004	0.48635	-0.389001	0.438103	-0.447085	-0.498443	0.426424	0.368107	-0.459025	-0.366738	0.440789	-0.363032	0.451804	0.43183	0.457881	-0.381214	0.457389	-0.37534	0.483008	-0.365948	-0.438045	-0.433533	-0.376566
0.410845	0.385763	0.419076	0.484309	0.47041	0.424289	-0.392464	0.388416	0.415243	0.346136	0.468705	-0.419084	0.402913	-0.39252	-0.378373	0.495631	0.436714	-0.388416	-0.319404	0.452747	-0.467907	0.450943	0.471573	0.446789	-0.472043	0.401021	-0.451141	0.43679	-0.3924	-0.475046	-0.424518	-0.40449
0.369653	0.363688	0.392726	0.367778	0.46169	0.38042	-0.447951	0.448963	0.389454	0.324809	0.410439	-0.387378	0.436588	-0.335956	-0.402974	0.424974	0.422218	-0.453754	-0.45403	0.405701	-0.367115	0.367261	0.428808	0.456918	-0.457899	0.44144	-0.358507	0.396829	-0.372842	-0.466298	-0.372648	-0.427703
0.451829	0.325157	0.46138	0.345297	0.392251	0.471018	-0.448201	0.294298	0.419207	0.482551	0.453823	-0.391694	0.41985	-0.466618	-0.390752	0.383997	0.468884	-0.387518	-0.402772	0.383463	-0.359984	0.33378	0.43328	0.447673	-0.413731	0.43314	-0.443647	0.374178	-0.429579	-0.470637	-0.457234	-0.395338
0.368565	0.288461	0.438182	0.384924	0.402299	0.453973	-0.388252	0.293686	0.405447	0.389479	0.34033	-0.373173	0.40852	-0.380038	-0.359318	0.310236	0.365352	-0.40244	-0.435392	0.414939	-0.363697	0.393078	0.458363	0.39352	-0.43287	0.355138	-0.393528	0.387417	-0.385961	-0.342862	-0.342562	-0.389467
0.387741	0.290994	0.332156	0.355341	0.496762	0.419212	-0.350158	0.349151	0.328168	0.38364	0.344975	-0.361164	0.33933	-0.341234	-0.322284	0.271759	0.390229	-0.361008	-0.436214	0.448607	-0.416654	0.456824	0.380434	0.366677	-0.388106	0.443538	-0.393345	0.433709	-0.417026	-0.445393	-0.435062	-0.401795
0.35902	0.437289	0.404855	0.336452	0.437846	0.437457	-0.386397	0.216863	0.38961	0.42947	0.318648	-0.415364	0.428361	-0.4066	-0.346973	0.428087	0.261189	-0.381672	-0.448366	0.387149	-0.3258	0.371399	0.326316	0.333202	-0.328879	0.405484	-0.353914	0.364042	-0.464733	-0.34324	-0.405958	-0.429668
0.37211	0.489777	0.476551	0.394289	0.492415	0.392123	-0.419807	0.453101	0.482212	0.37047	0.377381	-0.447974	0.471981	-0.493902	-0.500201	0.451922	0.458571	-0.481195	-0.485979	0.466944	-0.409183	0.387081	0.506345	0.46209	-0.468923	0.493435	-0.430573	0.443951	-0.362662	-0.426892	-0.477548	-0.366511
0.410773	0.442167	0.44038	0.385059	0.429674	0.496167	-0.432645	0.34924	0.432623	0.429623	0.486766	-0.453883	0.421547	-0.378538	-0.338312	0.451364	0.424971	-0.449693	-0.364965	0.402792	-0.447399	0.408499	0.351341	0.506008	-0.426916	0.472315	-0.352202	0.413853	-0.414296	-0.45721	-0.450777	-0.362785
0.387842	0.391746	0.351433	0.398403	0.382951	0.476386	-0.413248	0.351055	0.389358	0.372587	0.359268	-0.478725	0.472483	-0.388717	-0.42452	0.428244	0.358163	-0.409388	-0.389727	0.363629	-0.447301	0.409908	0.369295	0.478926	-0.400097	0.388722	-0.502396	0.408605	-0.418058	-0.39924	-0.428048	-0.47047
0.38124	0.458814	0.327766	0.4134	0.33835	0.392265	-0.366451	0.361207	0.345183	0.326231	0.399588	-0.347852	0.405917	-0.381865	-0.359251	0.44225	0.464258	-0.455084	-0.354406	0.468776	-0.427947	0.431371	0.402011	0.448195	-0.410692	0.390702	-0.346408	0.467338	-0.396753	-0.384224	-0.404599	-0.425722
0.389716	0.245356	0.270068	0.363469	0.466696	0.310557	-0.297456	0.228154	0.324672	0.44891	0.394523	-0.338296	0.335312	-0.367288	-0.36687	0.380649	0.40218	-0.345793	-0.424277	0.29121	-0.458571	0.339771	0.417607	0.311914	-0.410916	0.442559	-0.470333	0.383544	-0.28309	-0.401485	-0.444012	-0.454868
0.3719	0.404358	0.320049	0.364281	0.384805	0.444887	-0.358112	0.407253	0.343745	0.375383	0.413655	-0.364314	0.412753	-0.356032	-0.347735	0.358224	0.44672	-0.439216	-0.408739	0.383519	-0.362752	0.339615	0.309565	0.423247	-0.410452	0.389799	-0.317576	0.41822	-0.434262	-0.415814	-0.357413	-0.43413
0.324721	0.463712	0.50085	0.496739	0.41783	0.421168	-0.208707	0.330246	0.450383	0.279964	0.404994	-0.350364	0.384152	-0.359947	-0.395312	0.0812869	0.0235016	-0.411326	-0.324841	0.313138	-0.390036	0.405029	0.336629	0.315531	-0.337448	0.425665	-0.29803	0.362808	-0.425167	-0.381877	-0.342424	-0.392307
0.487039	0.40585	0.433516	0.467771	0.330219	0.457184	-0.429578	0.382939	0.417668	0.427081	0.444255	-0.471327	0.387566	-0.374317	-0.384962	0.435356	0.439312	-0.464584	-0.402516	0.459039	-0.396189	0.430724	0.460348	0.391311	-0.471591	0.413759	-0.418532	0.397857	-0.489931	-0.494779	-0.48741	-0.431184
0.329693	0.314897	0.470485	0.422818	0.373676	0.381833	-0.435779	0.351868	0.339638	0.417838	0.424867	-0.379948	0.397418	-0.428573	-0.385932	0.337487	0.297677	-0.429836	-0.384202	0.409809	-0.351667	0.350175	0.440023	0.407792	-0.367856	0.345995	-0.38933	0.371726	-0.373971	-0.39942	-0.404177	-0.338451
0.467886	0.465448	0.340274	0.457863	0.388429	0.468791	-0.342293	0.379729	0.39528	0.313387	0.47381	-0.491931	0.423941	-0.318022	-0.447467	0.515265	0.471159	-0.404341	-0.361228	0.422922	-0.49025	0.406903	0.431772	0.40419	-0.398834	0.483428	-0.425062	0.345473	-0.393293	-0.419928	-0.455968	-0.390734
0.451928	0.451346	0.488872	0.36913	0.394807	0.434023	-0.387754	0.499973	0.396932	0.438767	0.408905	-0.455844	0.341295	-0.414307	-0.44563	0.406579	0.500815	-0.454348	-0.392598	0.366295	-0.465386	0.442439	0.363638	0.388405	-0.394243	0.495662	-0.420696	0.450859	-0.379103	-0.483412	-0.430818	-0.481641
0.368744	0.386207	0.352863	0.412724	0.458579	0.422371	-0.405778	0.502677	0.40379	0.415501	0.426871	-0.466121	0.392055	-0.368551	-0.417616	0.429476	0.467567	-0.39111	-0.381152	0.42504	-0.419023	0.443528	0.466631	0.44591	-0.419738	0.441916	-0.455253	0.439917	-0.398891	-0.462118	-0.389569	-0.477419
0.393609	0.408163	0.327254	0.35827	0.38357	0.42169	-0.360929	0.373713	0.348316	0.462897	0.376415	-0.461105	0.342113	-0.389515	-0.44328	0.436521	0.445292	-0.439204	-0.343208	0.417768	-0.419849	0.405521	0.412553	0.376163	-0.425609	0.379299	-0.404276	0.386796	-0.425042	-0.403284	-0.448087	-0.437997
0.418208	0.421808	0.367269	0.479741	0.449872	0.388557	-0.418823	0.388909	0.311787	0.37685	0.424495	-0.432228	0.457108	-0.44836	-0.378644	0.339338	0.461504	-0.410652	-0.423961	0.378895	-0.386541	0.475492	0.346218	0.41142	-0.378425	0.392461	-0.366909	0.368789	-0.460094	-0.390043	-0.367992	-0.370526
0.482637	0.410615	0.466934	0.456293	0.391891	0.400324	-0.410214	0.465576	0.45293	0.478737	0.422866	-0.5035	0.372446	-0.434929	-0.466066	0.392504	0.385914	-0.475263	-0.337269	0.44851	-0.430403	0.446074	0.423043	0.473162	-0.444045	0.446912	-0.406475	0.467513	-0.425087	-0.41513	-0.409567	-0.428555
0.428989	0.393559	0.519117	0.420975	0.397438	0.504027	-0.446398	0.407536	0.367362	0.442797	0.397597	-0.402081	0.450855	-0.42606	-0.493528	0.432046	0.294388	-0.495278	-0.318871	0.454674	-0.499012	0.39198	0.432027	0.399643	-0.402013	0.453125	-0.393467	0.467622	-0.362563	-0.393371	-0.439318	-0.488768
0.489832	0.464325	0.363244	0.406477	0.395072	0.48649	-0.478597	0.415676	0.409925	0.407269	0.456496	-0.437903	0.40664	-0.365997	-0.465544	0.385242	0.353075	-0.401259	-0.478952	0.474398	-0.492074	0.377606	0.430668	0.455129	-0.484993	0.41172	-0.430194	0.418326	-0.381353	-0.389403	-0.485268	-0.47387
